2026-03-08 13:49:17,720 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:33998 → 192.168.244.1:880 | proto=tcp | dur=-s
2026-03-08 13:49:17,724 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:53426 → 192.168.244.1:3737 | proto=tcp | dur=-s
2026-03-08 13:49:17,724 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:51966 → 192.168.244.1:7103 | proto=tcp | dur=-s
2026-03-08 13:49:17,730 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:48616 → 192.168.244.1:20000 | proto=tcp | dur=-s
2026-03-08 13:49:17,732 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:38584 → 192.168.244.1:2638 | proto=tcp | dur=-s
2026-03-08 13:49:17,740 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:43894 → 192.168.244.1:1110 | proto=tcp | dur=-s
2026-03-08 13:49:17,741 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:45274 → 192.168.244.1:1947 | proto=tcp | dur=-s
2026-03-08 13:49:17,747 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:36742 → 192.168.244.1:1839 | proto=tcp | dur=-s
2026-03-08 13:49:17,748 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:47396 → 192.168.244.1:8022 | proto=tcp | dur=-s
2026-03-08 13:49:17,753 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:43696 → 192.168.244.1:10180 | proto=tcp | dur=-s
2026-03-08 13:49:17,754 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:48336 → 192.168.244.1:1244 | proto=tcp | dur=-s
2026-03-08 13:49:17,757 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:39780 → 192.168.244.1:898 | proto=tcp | dur=-s
2026-03-08 13:49:17,757 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:56116 → 192.168.244.1:2604 | proto=tcp | dur=-s
2026-03-08 13:49:17,761 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:44910 → 192.168.244.1:52869 | proto=tcp | dur=-s
2026-03-08 13:49:17,762 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:55766 → 192.168.244.1:8899 | proto=tcp | dur=-s
2026-03-08 13:49:17,763 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:57858 → 192.168.244.1:8000 | proto=tcp | dur=-s
2026-03-08 13:49:17,763 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:41732 → 192.168.244.1:8088 | proto=tcp | dur=-s
2026-03-08 13:49:17,764 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:34746 → 192.168.244.1:843 | proto=tcp | dur=-s
2026-03-08 13:49:17,777 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:35466 → 192.168.244.1:7741 | proto=tcp | dur=-s
2026-03-08 13:49:17,778 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:33300 → 192.168.244.1:5100 | proto=tcp | dur=-s
2026-03-08 13:49:17,778 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:49436 → 192.168.244.1:1287 | proto=tcp | dur=-s
2026-03-08 13:49:17,779 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:59674 → 192.168.244.1:9593 | proto=tcp | dur=-s
2026-03-08 13:49:17,779 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:34186 → 192.168.244.1:32781 | proto=tcp | dur=-s
2026-03-08 13:49:17,785 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:50912 → 192.168.244.1:8086 | proto=tcp | dur=-s
2026-03-08 13:49:17,785 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:51194 → 192.168.244.1:6000 | proto=tcp | dur=-s
2026-03-08 13:49:17,791 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:38950 → 192.168.244.1:99 | proto=tcp | dur=-s
2026-03-08 13:49:17,792 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:52768 → 192.168.244.1:32779 | proto=tcp | dur=-s
2026-03-08 13:49:17,793 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:40624 → 192.168.244.1:16012 | proto=tcp | dur=-s
2026-03-08 13:49:17,794 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:39906 → 192.168.244.1:4662 | proto=tcp | dur=-s
2026-03-08 13:49:17,794 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:34958 → 192.168.244.1:1131 | proto=tcp | dur=-s
2026-03-08 13:49:17,795 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:38546 → 192.168.244.1:45100 | proto=tcp | dur=-s
2026-03-08 13:49:17,795 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:39946 → 192.168.244.1:1009 | proto=tcp | dur=-s
2026-03-08 13:49:17,798 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:58334 → 192.168.244.1:2288 | proto=tcp | dur=-s
2026-03-08 13:49:17,799 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:38856 → 192.168.244.1:34571 | proto=tcp | dur=-s
2026-03-08 13:49:17,799 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:54598 → 192.168.244.1:9220 | proto=tcp | dur=-s
2026-03-08 13:49:17,800 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:38890 → 192.168.244.1:4321 | proto=tcp | dur=-s
2026-03-08 13:49:17,800 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:39444 → 192.168.244.1:79 | proto=tcp | dur=-s
2026-03-08 13:49:17,803 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:54426 → 192.168.244.1:2106 | proto=tcp | dur=-s
2026-03-08 13:49:17,804 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:58240 → 192.168.244.1:5925 | proto=tcp | dur=-s
2026-03-08 13:49:17,810 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:56870 → 192.168.244.1:5952 | proto=tcp | dur=-s
2026-03-08 13:49:17,811 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:53516 → 192.168.244.1:1443 | proto=tcp | dur=-s
2026-03-08 13:49:17,815 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:48508 → 192.168.244.1:427 | proto=tcp | dur=-s
2026-03-08 13:49:17,823 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:59816 → 192.168.244.1:787 | proto=tcp | dur=-s
2026-03-08 13:49:17,824 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:40826 → 192.168.244.1:8291 | proto=tcp | dur=-s
2026-03-08 13:49:17,828 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:32826 → 192.168.244.1:50000 | proto=tcp | dur=-s
2026-03-08 13:49:17,836 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:46608 → 192.168.244.1:49154 | proto=tcp | dur=-s
2026-03-08 13:49:17,842 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:48330 → 192.168.244.1:7443 | proto=tcp | dur=-s
2026-03-08 13:49:17,843 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:58028 → 192.168.244.1:5800 | proto=tcp | dur=-s
2026-03-08 13:49:17,850 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:42082 → 192.168.244.1:5080 | proto=tcp | dur=-s
2026-03-08 13:49:17,860 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:49832 → 192.168.244.1:13 | proto=tcp | dur=-s
2026-03-08 13:49:17,861 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:59480 → 192.168.244.1:37 | proto=tcp | dur=-s
2026-03-08 13:49:17,863 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:40116 → 192.168.244.1:1058 | proto=tcp | dur=-s
2026-03-08 13:49:17,864 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:34034 → 192.168.244.1:32771 | proto=tcp | dur=-s
2026-03-08 13:49:17,868 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:59342 → 192.168.244.1:5718 | proto=tcp | dur=-s
2026-03-08 13:49:17,869 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:55294 → 192.168.244.1:5822 | proto=tcp | dur=-s
2026-03-08 13:49:17,875 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:42998 → 192.168.244.1:50636 | proto=tcp | dur=-s
2026-03-08 13:49:17,875 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:49364 → 192.168.244.1:8200 | proto=tcp | dur=-s
2026-03-08 13:49:17,885 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:36436 → 192.168.244.1:19101 | proto=tcp | dur=-s
2026-03-08 13:49:17,886 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:41384 → 192.168.244.1:49160 | proto=tcp | dur=-s
2026-03-08 13:49:17,886 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:53426 → 192.168.244.1:1154 | proto=tcp | dur=-s
2026-03-08 13:49:17,894 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:45222 → 192.168.244.1:417 | proto=tcp | dur=-s
2026-03-08 13:49:17,898 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:44938 → 192.168.244.1:1580 | proto=tcp | dur=-s
2026-03-08 13:49:17,900 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:40702 → 192.168.244.1:7000 | proto=tcp | dur=-s
2026-03-08 13:49:17,902 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:38784 → 192.168.244.1:3689 | proto=tcp | dur=-s
2026-03-08 13:49:17,902 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:58890 → 192.168.244.1:2047 | proto=tcp | dur=-s
2026-03-08 13:49:17,914 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:53368 → 192.168.244.1:7676 | proto=tcp | dur=-s
2026-03-08 13:49:17,921 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:59580 → 192.168.244.1:5061 | proto=tcp | dur=-s
2026-03-08 13:49:17,931 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:60340 → 192.168.244.1:254 | proto=tcp | dur=-s
2026-03-08 13:49:17,932 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:34318 → 192.168.244.1:5922 | proto=tcp | dur=-s
2026-03-08 13:49:17,938 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:34344 → 192.168.244.1:2126 | proto=tcp | dur=-s
2026-03-08 13:49:17,939 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:36758 → 192.168.244.1:1839 | proto=tcp | dur=-s
2026-03-08 13:49:17,939 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:38600 → 192.168.244.1:2638 | proto=tcp | dur=-s
2026-03-08 13:49:17,945 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:48624 → 192.168.244.1:20000 | proto=tcp | dur=-s
2026-03-08 13:49:17,945 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:51970 → 192.168.244.1:7103 | proto=tcp | dur=-s
2026-03-08 13:49:17,951 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:53442 → 192.168.244.1:3737 | proto=tcp | dur=-s
2026-03-08 13:49:17,951 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:34010 → 192.168.244.1:880 | proto=tcp | dur=-s
2026-03-08 13:49:17,952 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:42008 → 192.168.244.1:5000 | proto=tcp | dur=-s
2026-03-08 13:49:17,958 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:50848 → 192.168.244.1:1862 | proto=tcp | dur=-s
2026-03-08 13:49:17,964 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:58722 → 192.168.244.1:1301 | proto=tcp | dur=-s
2026-03-08 13:49:17,965 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:59492 → 192.168.244.1:7496 | proto=tcp | dur=-s
2026-03-08 13:49:17,971 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:60052 → 192.168.244.1:2968 | proto=tcp | dur=-s
2026-03-08 13:49:17,981 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:36398 → 192.168.244.1:15000 | proto=tcp | dur=-s
2026-03-08 13:49:17,982 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:47918 → 192.168.244.1:52822 | proto=tcp | dur=-s
2026-03-08 13:49:17,987 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:35478 → 192.168.244.1:7741 | proto=tcp | dur=-s
2026-03-08 13:49:17,994 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:34760 → 192.168.244.1:843 | proto=tcp | dur=-s
2026-03-08 13:49:17,995 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:41746 → 192.168.244.1:8088 | proto=tcp | dur=-s
2026-03-08 13:49:18,000 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:52778 → 192.168.244.1:10628 | proto=tcp | dur=-s
2026-03-08 13:49:18,001 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:51838 → 192.168.244.1:49155 | proto=tcp | dur=-s
2026-03-08 13:49:18,005 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:49252 → 192.168.244.1:912 | proto=tcp | dur=-s
2026-03-08 13:49:18,006 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:54262 → 192.168.244.1:3369 | proto=tcp | dur=-s
2026-03-08 13:49:18,014 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:55080 → 192.168.244.1:1259 | proto=tcp | dur=-s
2026-03-08 13:49:18,020 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:49546 → 192.168.244.1:2119 | proto=tcp | dur=-s
2026-03-08 13:49:18,021 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:36108 → 192.168.244.1:616 | proto=tcp | dur=-s
2026-03-08 13:49:18,022 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:46886 → 192.168.244.1:2717 | proto=tcp | dur=-s
2026-03-08 13:49:18,029 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:34200 → 192.168.244.1:32781 | proto=tcp | dur=-s
2026-03-08 13:49:18,029 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:59690 → 192.168.244.1:9593 | proto=tcp | dur=-s
2026-03-08 13:49:18,030 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:49450 → 192.168.244.1:1287 | proto=tcp | dur=-s
2026-03-08 13:49:18,030 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:33306 → 192.168.244.1:5100 | proto=tcp | dur=-s
2026-03-08 13:49:18,037 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:40632 → 192.168.244.1:16012 | proto=tcp | dur=-s
2026-03-08 13:49:18,038 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:52780 → 192.168.244.1:32779 | proto=tcp | dur=-s
2026-03-08 13:49:18,045 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:38966 → 192.168.244.1:99 | proto=tcp | dur=-s
2026-03-08 13:49:18,045 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:51202 → 192.168.244.1:6000 | proto=tcp | dur=-s
2026-03-08 13:49:18,046 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:38046 → 192.168.244.1:49165 | proto=tcp | dur=-s
2026-03-08 13:49:18,051 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:33530 → 192.168.244.1:2170 | proto=tcp | dur=-s
2026-03-08 13:49:18,052 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:38872 → 192.168.244.1:34571 | proto=tcp | dur=-s
2026-03-08 13:49:18,053 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:58342 → 192.168.244.1:2288 | proto=tcp | dur=-s
2026-03-08 13:49:18,053 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:36250 → 192.168.244.1:900 | proto=tcp | dur=-s
2026-03-08 13:49:18,061 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:45132 → 192.168.244.1:1300 | proto=tcp | dur=-s
2026-03-08 13:49:18,062 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:57790 → 192.168.244.1:1334 | proto=tcp | dur=-s
2026-03-08 13:49:18,062 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:39390 → 192.168.244.1:1524 | proto=tcp | dur=-s
2026-03-08 13:49:18,069 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:59432 → 192.168.244.1:9099 | proto=tcp | dur=-s
2026-03-08 13:49:18,070 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:34412 → 192.168.244.1:1236 | proto=tcp | dur=-s
2026-03-08 13:49:18,070 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:48086 → 192.168.244.1:5679 | proto=tcp | dur=-s
2026-03-08 13:49:18,074 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:43402 → 192.168.244.1:2003 | proto=tcp | dur=-s
2026-03-08 13:49:18,082 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:48286 → 192.168.244.1:1247 | proto=tcp | dur=-s
2026-03-08 13:49:18,083 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:56402 → 192.168.244.1:10617 | proto=tcp | dur=-s
2026-03-08 13:49:18,083 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:41102 → 192.168.244.1:22939 | proto=tcp | dur=-s
2026-03-08 13:49:18,090 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:37968 → 192.168.244.1:12174 | proto=tcp | dur=-s
2026-03-08 13:49:18,094 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:55434 → 192.168.244.1:1031 | proto=tcp | dur=-s
2026-03-08 13:49:18,094 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:34516 → 192.168.244.1:406 | proto=tcp | dur=-s
2026-03-08 13:49:18,095 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:59274 → 192.168.244.1:3889 | proto=tcp | dur=-s
2026-03-08 13:49:18,095 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:47282 → 192.168.244.1:541 | proto=tcp | dur=-s
2026-03-08 13:49:18,098 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:36428 → 192.168.244.1:3690 | proto=tcp | dur=-s
2026-03-08 13:49:18,099 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:35764 → 192.168.244.1:20005 | proto=tcp | dur=-s
2026-03-08 13:49:18,108 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:36682 → 192.168.244.1:1218 | proto=tcp | dur=-s
2026-03-08 13:49:18,109 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:59494 → 192.168.244.1:37 | proto=tcp | dur=-s
2026-03-08 13:49:18,109 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:60204 → 192.168.244.1:648 | proto=tcp | dur=-s
2026-03-08 13:49:18,116 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:43356 → 192.168.244.1:5859 | proto=tcp | dur=-s
2026-03-08 13:49:18,117 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:36126 → 192.168.244.1:1063 | proto=tcp | dur=-s
2026-03-08 13:49:18,117 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:58412 → 192.168.244.1:17 | proto=tcp | dur=-s
2026-03-08 13:49:18,122 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:58364 → 192.168.244.1:5002 | proto=tcp | dur=-s
2026-03-08 13:49:18,126 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:47618 → 192.168.244.1:1147 | proto=tcp | dur=-s
2026-03-08 13:49:18,132 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:42924 → 192.168.244.1:1755 | proto=tcp | dur=-s
2026-03-08 13:49:18,141 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:49644 → 192.168.244.1:1974 | proto=tcp | dur=-s
2026-03-08 13:49:18,142 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:53432 → 192.168.244.1:1154 | proto=tcp | dur=-s
2026-03-08 13:49:18,142 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:38878 → 192.168.244.1:5298 | proto=tcp | dur=-s
2026-03-08 13:49:18,154 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:40710 → 192.168.244.1:7000 | proto=tcp | dur=-s
2026-03-08 13:49:18,155 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:44950 → 192.168.244.1:1580 | proto=tcp | dur=-s
2026-03-08 13:49:18,155 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:59590 → 192.168.244.1:5061 | proto=tcp | dur=-s
2026-03-08 13:49:18,164 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:53376 → 192.168.244.1:7676 | proto=tcp | dur=-s
2026-03-08 13:49:18,171 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:58904 → 192.168.244.1:2047 | proto=tcp | dur=-s
2026-03-08 13:49:18,172 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:38796 → 192.168.244.1:3689 | proto=tcp | dur=-s
2026-03-08 13:49:18,176 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:60352 → 192.168.244.1:254 | proto=tcp | dur=-s
2026-03-08 13:49:18,180 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:34322 → 192.168.244.1:5922 | proto=tcp | dur=-s
2026-03-08 13:49:18,181 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:34348 → 192.168.244.1:2126 | proto=tcp | dur=-s
2026-03-08 13:49:18,182 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:37608 → 192.168.244.1:2034 | proto=tcp | dur=-s
2026-03-08 13:49:18,182 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:45252 → 192.168.244.1:1052 | proto=tcp | dur=-s
2026-03-08 13:49:18,191 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:47636 → 192.168.244.1:8194 | proto=tcp | dur=-s
2026-03-08 13:49:18,196 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:52240 → 192.168.244.1:5414 | proto=tcp | dur=-s
2026-03-08 13:49:18,197 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:58148 → 192.168.244.1:70 | proto=tcp | dur=-s
2026-03-08 13:49:18,200 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:38988 → 192.168.244.1:20222 | proto=tcp | dur=-s
2026-03-08 13:49:18,201 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:43510 → 192.168.244.1:4005 | proto=tcp | dur=-s
2026-03-08 13:49:18,208 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:33144 → 192.168.244.1:593 | proto=tcp | dur=-s
2026-03-08 13:49:18,212 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:47728 → 192.168.244.1:8652 | proto=tcp | dur=-s
2026-03-08 13:49:18,213 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:36122 → 192.168.244.1:616 | proto=tcp | dur=-s
2026-03-08 13:49:18,217 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:49556 → 192.168.244.1:2119 | proto=tcp | dur=-s
2026-03-08 13:49:18,217 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:55088 → 192.168.244.1:1259 | proto=tcp | dur=-s
2026-03-08 13:49:18,218 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:54264 → 192.168.244.1:3369 | proto=tcp | dur=-s
2026-03-08 13:49:18,223 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:49254 → 192.168.244.1:912 | proto=tcp | dur=-s
2026-03-08 13:49:18,225 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:51848 → 192.168.244.1:49155 | proto=tcp | dur=-s
2026-03-08 13:49:18,225 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:52792 → 192.168.244.1:10628 | proto=tcp | dur=-s
2026-03-08 13:49:18,228 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:47922 → 192.168.244.1:52822 | proto=tcp | dur=-s
2026-03-08 13:49:18,228 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:36412 → 192.168.244.1:15000 | proto=tcp | dur=-s
2026-03-08 13:49:18,229 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:52808 → 192.168.244.1:6112 | proto=tcp | dur=-s
2026-03-08 13:49:18,229 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:55720 → 192.168.244.1:5811 | proto=tcp | dur=-s
2026-03-08 13:49:18,232 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:33420 → 192.168.244.1:5730 | proto=tcp | dur=-s
2026-03-08 13:49:18,232 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:49906 → 192.168.244.1:555 | proto=tcp | dur=-s
2026-03-08 13:49:18,233 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:35642 → 192.168.244.1:691 | proto=tcp | dur=-s
2026-03-08 13:49:18,233 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:46898 → 192.168.244.1:2717 | proto=tcp | dur=-s
2026-03-08 13:49:18,243 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:50170 → 192.168.244.1:44501 | proto=tcp | dur=-s
2026-03-08 13:49:18,246 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:51320 → 192.168.244.1:10082 | proto=tcp | dur=-s
2026-03-08 13:49:18,247 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:44338 → 192.168.244.1:1 | proto=tcp | dur=-s
2026-03-08 13:49:18,252 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:57216 → 192.168.244.1:3766 | proto=tcp | dur=-s
2026-03-08 13:49:18,253 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:37700 → 192.168.244.1:3001 | proto=tcp | dur=-s
2026-03-08 13:49:18,260 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:33538 → 192.168.244.1:2170 | proto=tcp | dur=-s
2026-03-08 13:49:18,261 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:38058 → 192.168.244.1:49165 | proto=tcp | dur=-s
2026-03-08 13:49:18,268 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:60066 → 192.168.244.1:30951 | proto=tcp | dur=-s
2026-03-08 13:49:18,284 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:38622 → 192.168.244.1:1163 | proto=tcp | dur=-s
2026-03-08 13:49:18,294 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:58244 → 192.168.244.1:9502 | proto=tcp | dur=-s
2026-03-08 13:49:18,295 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:37312 → 192.168.244.1:777 | proto=tcp | dur=-s
2026-03-08 13:49:18,295 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:34488 → 192.168.244.1:49157 | proto=tcp | dur=-s
2026-03-08 13:49:18,301 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:41116 → 192.168.244.1:22939 | proto=tcp | dur=-s
2026-03-08 13:49:18,303 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:56414 → 192.168.244.1:10617 | proto=tcp | dur=-s
2026-03-08 13:49:18,303 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:48288 → 192.168.244.1:1247 | proto=tcp | dur=-s
2026-03-08 13:49:18,310 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:43418 → 192.168.244.1:2003 | proto=tcp | dur=-s
2026-03-08 13:49:18,311 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:48100 → 192.168.244.1:5679 | proto=tcp | dur=-s
2026-03-08 13:49:18,311 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:34426 → 192.168.244.1:1236 | proto=tcp | dur=-s
2026-03-08 13:49:18,314 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:59444 → 192.168.244.1:9099 | proto=tcp | dur=-s
2026-03-08 13:49:18,315 [ALERT] [ALERT] prob=1.000 | 192.168.244.128:39404 → 192.168.244.1:1524 | proto=tcp | dur=-s
