0.577537	87	189	tcp
0.034578	94	622	udp
0.055647	152	196	udp
0.035865	74	90	udp
0.015390	66	49	udp
0.072313	33	49	udp
0.033490	33	61	udp
5.073957	296	294	udp
0.117208	66	110	udp
0.000698	299	300	udp
0.287486	80	0	icmp
0.090046	66	110	udp
0.115833	98	142	udp
43.663261	8333	1788	tcp
101.529046	925	918	tcp
100.360375	2498	1543	tcp
75.642999	276	356	tcp
95.389117	43804	9784	tcp
91.455913	556	956	tcp
0.001528	28	24	tcp
59.145791	3359	2493	tcp
58.149117	78	78	tcp
59.186181	5063	3419	tcp
