#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-06-15-12-27-21
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1781506890.301473	CymtZr1Yk4lnesbHS7	192.168.244.128	38550	192.168.244.2	53	udp	dns	0.008259	66	110	SF	T	T	0	Dd	2	122	2	166	-	17
1781506885.236801	CIG1DKSLgwTfE63Uh	192.168.244.128	41646	142.250.146.95	443	udp	quic,ssl	0.270284	5682	9180	SF	T	F	0	Dd	10	5962	7	9376	-	17
1781506885.206025	Ch6nVY3VVfWzuVg8F2	192.168.244.128	59794	142.250.146.95	443	udp	quic,ssl	0.415877	9382	5605	SF	T	F	0	Dd	11	9690	10	5885	-	17
1781506851.227669	CgoCyy1ABPl7e2JKii	192.168.244.128	58042	142.250.66.3	443	udp	quic,ssl	35.879397	7436	7170	SF	T	F	0	Dd	16	7884	16	7618	-	17
1781506939.395704	CvlAvJ2cfTz4wEpajg	192.168.244.128	58075	192.168.244.2	53	udp	dns	0.011527	74	118	SF	T	T	0	Dd	2	130	2	174	-	17
1781506939.411515	ChD45v4O3O4F1TjLl4	192.168.244.128	58219	192.168.244.2	53	udp	dns	0.004144	37	53	SF	T	T	0	Dd	1	65	1	81	-	17
1781506890.345515	CXLrpt1qMrTe5X8Fgd	192.168.244.128	38244	142.250.77.142	443	udp	quic,ssl	0.148536	6906	7147	SF	T	F	0	Dd	8	7130	9	7399	-	17
1781506929.328345	C2prsV3j9mnAiabz4f	192.168.244.1	5353	224.0.0.251	5353	udp	dns	30.069552	757	0	S0	T	T	0	D	13	1121	0	0	-	17
1781506929.332592	Ch4AN01gLirR7hASz7	fe80::1576:7232:b5a4:2d85	5353	ff02::fb	5353	udp	dns	30.068680	757	0	S0	T	F	0	D	13	1381	0	0	-	17
1781506971.361046	CnEWlF3WidfCXsR6Mg	192.168.244.128	60947	192.168.244.2	53	udp	dns	0.008349	66	110	SF	T	T	0	Dd	2	122	2	166	-	17
1781506922.410569	CamAoM3UdFLwmwjqUk	192.168.244.128	39287	142.250.77.142	443	udp	quic,ssl	0.117141	5045	5246	SF	T	F	0	Dd	5	5185	10	5526	-	17
1781506922.368014	CWFwqOiwxxdhG0mnb	192.168.244.128	44443	142.250.206.10	443	udp	quic,ssl	0.251846	5743	7907	SF	T	F	0	Dd	11	6051	10	8187	-	17
1781506922.314988	COBOjC2dKgAX22ziqc	192.168.244.128	57151	142.250.206.10	443	udp	quic,ssl	0.388053	9665	8993	SF	T	F	0	Dd	13	10029	10	9273	-	17
1781506922.405230	CjZLJGhUujvzSqTe3	192.168.244.128	38154	142.250.77.142	443	udp	quic,ssl	0.990793	11865	8146	SF	T	F	0	Dd	16	12313	14	8538	-	17
1781506922.431283	C7UGILvyxgb9NA3rl	192.168.244.128	43564	142.250.206.10	443	tcp	ssl	76.542623	2944	10250	SF	T	F	9457	ShADadgFf	16	3604	18	10974	-	6
1781506999.675745	CWwe444VniP18JFIS7	192.168.244.128	57188	192.168.244.2	53	udp	dns	0.005467	74	118	SF	T	T	0	Dd	2	130	2	174	-	17
1781506950.341815	CIyrtr2ENFGIWlpJrd	192.168.244.128	43008	185.125.190.56	123	udp	ntp	0.253181	48	48	SF	T	F	0	Dd	1	76	1	76	-	17
1781507019.289729	CTFpV81GUxLbpBH9yk	192.168.244.128	59673	192.168.244.2	53	udp	dns	0.021438	76	136	SF	T	T	0	Dd	2	132	2	192	-	17
1781507019.307282	CN1XdPbAk9Bg9vMfg	192.168.244.128	60266	192.168.244.2	53	udp	dns	0.003902	38	70	SF	T	T	0	Dd	1	66	1	98	-	17
1781507021.969345	CUGsge1wwmjwA7w3hj	192.168.244.128	44577	192.168.244.2	53	udp	dns	0.012539	94	358	SF	T	T	0	Dd	2	150	2	414	-	17
1781507026.799865	Cdhykr2qLchB3aYMQj	192.168.244.128	50818	142.250.205.138	443	tcp	ssl	1.030995	2590	6475	SF	T	F	0	ShADadFf	16	3250	16	7119	-	6
1781507023.046245	Chv6ne2BYZBDsmtSHk	192.168.244.128	45932	192.168.244.2	53	udp	dns	0.439640	102	118	SF	T	T	0	Dd	2	158	2	174	-	17
1781507023.475718	C5la3H2zoJxrSxDehh	fe80::1576:7232:b5a4:2d85	55368	ff02::1:3	5355	udp	dns	-	-	-	S0	T	F	0	D	1	87	0	0	-	17
1781507023.475895	Ch1HD21g0LKjB5rT8h	192.168.244.1	55368	224.0.0.252	5355	udp	dns	-	-	-	S0	T	T	0	D	1	67	0	0	-	17
1781507023.476972	CH6oHe2uuxVHXwSkL	192.168.244.1	5353	224.0.0.251	5353	udp	dns	0.005014	90	0	S0	T	T	0	D	2	146	0	0	-	17
1781507023.478718	C43QmP10wtO7XNVXEg	fe80::1576:7232:b5a4:2d85	5353	ff02::fb	5353	udp	dns	0.006009	90	0	S0	T	F	0	D	2	186	0	0	-	17
1781507023.478851	CHD0qC1q8hu5Ts8MQ3	192.168.244.128	5353	224.0.0.251	5353	udp	dns	-	-	-	S0	T	T	0	D	1	83	0	0	-	17
1781507023.481429	Cl1aM43NKqseQhT4nf	192.168.244.1	55369	224.0.0.251	5353	udp	dns	-	-	-	S0	T	T	0	D	1	83	0	0	-	17
1781507023.498597	Cu3VCp1Ro9QXBGPtb	192.168.244.128	33026	192.168.244.2	53	udp	dns	0.004972	102	118	SF	T	T	0	Dd	2	158	2	174	-	17
1781507026.763611	CLRLv91YLDNSkGCWRe	192.168.244.128	41759	192.168.244.2	53	udp	dns	0.012631	76	120	SF	T	T	0	Dd	2	132	2	176	-	17
1781507026.827046	CWUjC330hUDnUoA4td	192.168.244.128	46856	192.168.244.2	53	udp	dns	0.005826	76	136	SF	T	T	0	Dd	2	132	2	192	-	17
1781507029.662389	CAAGAB2EQL3qvfw91e	192.168.244.128	56942	192.168.244.2	53	udp	dns	0.011436	70	114	SF	T	T	0	Dd	2	126	2	170	-	17
1781507033.105365	ChLmRf2BRtdd7QXST8	192.168.244.128	60098	192.168.244.2	53	udp	dns	0.009435	98	142	SF	T	T	0	Dd	2	154	2	198	-	17
1781506939.428566	CeesSl5s6O0m4XHxj	192.168.244.128	54892	192.178.211.84	443	tcp	ssl	109.453187	9340	6863	SF	T	F	0	ShADadFf	20	10160	25	7867	-	6
1781507050.985030	CVgRqTvGPAe34EXCj	fe80::1576:7232:b5a4:2d85	53602	ff02::1:3	5355	udp	dns	0.413139	46	0	S0	T	F	0	D	2	142	0	0	-	17
1781507050.985046	C0VING1PAjkM5rktx8	192.168.244.1	53602	224.0.0.252	5355	udp	dns	0.413140	46	0	S0	T	T	0	D	2	102	0	0	-	17
1781506971.396651	Cv2EQaE7ubeKg6eQc	192.168.244.128	45857	142.250.66.3	443	udp	quic,ssl	35.855609	5727	5872	SF	T	F	0	Dd	12	6063	15	6292	-	17
1781507059.587573	C5MflV15PG1o7MID72	192.168.244.128	38356	192.168.244.2	53	udp	dns	0.008820	74	118	SF	T	T	0	Dd	2	130	2	174	-	17
1781507059.599248	C9RxWe31652S0yiSoa	192.168.244.128	50962	192.168.244.2	53	udp	dns	0.004782	37	53	SF	T	T	0	Dd	1	65	1	81	-	17
1781507027.780555	CThV91XilzfgO5Hz1	192.168.244.128	44156	142.250.205.138	443	udp	quic,ssl	0.207481	5264	7050	SF	T	F	0	Dd	6	5432	5	7190	-	17
1781507092.500940	CNhnK81KImDdfdmTn3	192.168.244.128	42619	192.168.244.2	53	udp	dns	0.010708	66	110	SF	T	T	0	Dd	2	122	2	166	-	17
1781507093.694076	C6wu7F4E6uHkCqhoX3	192.168.244.128	49922	192.168.244.2	53	udp	dns	0.009907	76	136	SF	T	T	0	Dd	2	132	2	192	-	17
1781507094.533302	CTAYZQ1XaZZj5fu98b	192.168.244.128	58118	192.168.244.2	53	udp	dns	0.018417	70	114	SF	T	T	0	Dd	2	126	2	170	-	17
1781507050.890047	C3HER83hkYsm2MgA2a	192.168.244.1	68	192.168.244.254	67	udp	dhcp	0.000033	300	300	SF	T	T	0	Dd	1	328	1	328	-	17
1781507050.910555	CEGSK21LzgFgbTfQLe	192.168.244.1	0	224.0.0.22	0	unknown_transport	-	0.158701	0	0	OTH	T	T	0	-	5	200	0	0	-	2
1781507050.910384	CfDGCb1xyoCX562Rxl	fe80::1576:7232:b5a4:2d85	143	ff02::16	0	icmp	-	0.158907	100	0	OTH	T	F	0	-	5	380	0	0	-	58
1781506816.713167	CgrwVCsokSaetsgP5	192.168.244.128	59784	34.107.243.93	443	tcp	-	0.002996	28	24	OTH	T	F	0	^dDa	1	68	2	104	-	6
1781507111.954099	CwLbXx2TJR0m7sRvI2	192.168.244.128	54588	185.125.190.101	80	tcp	http	0.518137	87	185	SF	T	F	0	ShADafF	4	267	4	349	-	6
1781507107.527513	CZyhPY1tC0gKC3WYzk	192.168.244.128	54143	192.168.244.2	53	udp	dns	0.005027	76	136	SF	T	T	0	Dd	2	132	2	192	-	17
1781507111.938215	CbrBW71TMK03Yugzl	192.168.244.128	48470	192.168.244.2	53	udp	dns	0.008607	94	358	SF	T	T	0	Dd	2	150	2	414	-	17
1781507029.708239	CjZec71fKOWEefcu8	192.168.244.128	46852	142.251.221.195	443	tcp	ssl	98.452068	2191	4678	SF	T	F	0	ShADadFf	14	2771	16	5322	-	6
